,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
64461,20090929X61856,Accident,ERA09LA538,2009-09-27,"Vineyard Haven, MA",United States,412335N,0703652W,MVY,Martha's Vineyard,Non-Fatal,Substantial,Airplane,N190MP,bombardier,CL-600-2B16,No,2.0,Turbo Fan,091,,Personal,,0.0,0.0,0.0,4.0,IMC,Unknown,"The pilot's improper flare while landing in gusting wind, which resulted in a hard landing.",25-09-2020,0.0
64481,20091005X53525,Incident,ENG09RA019,2009-10-02,"Kuching, Malaysia",Malaysia,,,WBGG,Kuching International Airport,Non-Fatal,Minor,Airplane,9M-MMR,boeing,737,No,2.0,Turbo Fan,UNK,SCHD,,MALAYSIAN AIRLINES SYSTEM BERHAD,0.0,0.0,0.0,149.0,,Unknown,,03-11-2020,0.0
64495,20100225X04005,Incident,ENG10WA018,2009-10-04,"Wagga Wagga, New South Wales, Australia",Australia,,,YSWG,Wagga-wagga,Non-Fatal,Unknown,Airplane,VH-SBA,saab,340,No,2.0,Turbo Prop,129,SCHD,,Regional Express Holdings Limited,0.0,0.0,0.0,37.0,,Unknown,,03-11-2020,0.0
64502,20091020X14635,Accident,ERA10CA022,2009-10-05,"Unknown, Argentina",Argentina,343734S,0523822W,,,Non-Fatal,Unknown,Airplane,N156DL,boeing,767-3P6,No,2.0,Turbo Fan,121,SCHD,,DELTA AIR LINES INC,0.0,0.0,1.0,231.0,VMC,Unknown,"An inadvertent encounter with turbulence, which resulted in an injury to a flight cabin attendant.",25-09-2020,1.0
64503,20091006X65657,Accident,CEN10FA007,2009-10-06,"Aurora, TX",United States,003330N,0972734W,,,Non-Fatal,Substantial,Airplane,N2TX,beech,100,No,2.0,Turbo Prop,091,,Personal,,0.0,0.0,4.0,0.0,VMC,Unknown,The loss of engine power due to fuel exhaustion as a result of the pilot's inadequate fuel management.,25-09-2020,4.0
64556,20091020X05636,Incident,OPS10IA001,2009-10-19,"Atlanta Hartsfield Intl. Apt. (KATL), GA",United States,,,KATL,Atlanta Hartsfield Internation,Non-Fatal,Unknown,Airplane,N185DN,boeing,767,No,2.0,Turbo Fan,121,SCHD,,"Delta Air Lines, Inc.",0.0,0.0,0.0,194.0,VMC,Unknown,"The flight crews failure to identify the correct landing surface due to fatigue. Contributing to the cause of the incident were (1) the flight crews decision to accept a late runway change, (2) the unavailability of the approach light system and the instrument landing system for the runway of intended landing, and (3) the combination of numerous taxiway signs and intermixing of light technologies on the taxiway.",30-04-2021,0.0
64563,20091022X00120,Incident,DCA10IA001,2009-10-21,"Minneapolis, MN",United States,445250N,0931315W,MSP,Minneapolis-St Paul Internatio,Non-Fatal,Unknown,Airplane,N374NW,airbus,A320,No,2.0,Turbo Fan,121,SCHD,,NORTHWEST AIRLINES INC,0.0,0.0,0.0,152.0,,Unknown,The flight crew's failure to monitor the airplanes radio and instruments and the progress of the flight after becoming distracted by conversations and activities unrelated to the operation of the flight.,30-04-2021,0.0
64567,20091029X63056,Accident,WPR10LA034,2009-10-21,"Cedar City, UT",United States,037424N,0011396W,CDC,Cedar City Regional,Non-Fatal,Substantial,Airplane,N690TR,aero,690,No,2.0,Turbo Prop,091,,Positioning,KOLOB CANYONS AIR SERVICES L L C,0.0,0.0,0.0,1.0,VMC,Unknown,"The failure of the landing gear accumulator/regulator and the installation of the improper priority valve,  which precluded the landing gear from extending and locking into place.",25-09-2020,0.0
64588,20091026X72148,Accident,CEN10FA028,2009-10-26,"Benavides, TX",United States,027468N,0097302W,,None,Fatal,Destroyed,Airplane,N729MS,beech,B100,No,2.0,Turbo Prop,091,,Personal,"Mazak Properties, Inc.",4.0,0.0,0.0,0.0,IMC,Unknown,"The pilot's failure to avoid severe weather, and the air traffic controller's failure to provide adverse weather avoidance assistance, as required by Federal Aviation Administration directives, both of which led to the airplane's encounter with a severe thunderstorm and the subsequent loss of control and inflight breakup of the airplane.",25-09-2020,4.0
64589,20091030X64143,Accident,ERA10LA041,2009-10-26,"Pleasant Grove, NC",United States,365340N,0076124W,,,Non-Fatal,Unknown,Airplane,N935AT,boeing,717-200,No,2.0,Turbo Fan,121,SCHD,,Air Tran Airways,0.0,1.0,1.0,120.0,VMC,Unknown,"The captain's excessive maneuver in response to a traffic alert and collision avoidance system (TCAS) alert, which resulted in a serious injury to a flight attendant. Contributing to the accident was the operator's inadequate TCAS training and guidance.",25-09-2020,2.0
64595,20091029X02444,Accident,ERA10CA036,2009-10-27,"Atlanta, GA",United States,333812N,0842541W,KATL,Hartsfield Atlanta Iternationa,Non-Fatal,Unknown,Airplane,N825MH,boeing,767-432ER,No,2.0,Turbo Jet,121,SCHD,,DELTA AIR LINES INC,0.0,0.0,1.0,11.0,IMC,Unknown,Unforecasted turbulence resulting in a flight attendant being injured.,25-09-2020,1.0
64617,20091102X82140,Accident,WPR10LA044,2009-11-02,"Phoenix, AZ",United States,033263N,0112041W,,,Non-Fatal,Substantial,Airplane,N909DA,mcdonnell,MD-90-30,No,2.0,Turbo Jet,121,SCHD,,DELTA AIR LINES INC,0.0,0.0,0.0,70.0,VMC,Unknown,An in-flight collision with birds.,25-09-2020,0.0
64622,20091104X23538,Incident,WPR10IA045,2009-11-04,"Show Low, AZ",United States,341521N,0110012W,SOW,Show Low Regional Airport,Non-Fatal,Minor,Airplane,N330AV,beech,C-99,No,2.0,Turbo Prop,135,NSCH,,"Ameriflight, LLC",0.0,1.0,0.0,0.0,VMC,Unknown,An in-flight collision with a bird during initial descent.,25-09-2020,1.0
64650,20091109X60452,Accident,ERA10LA056,2009-11-09,"Greer, SC",United States,345246N,0821349W,GSP,Greenville Spartanburg Int.,Non-Fatal,Substantial,Airplane,N337MT,hawker,B200,No,2.0,Turbo Prop,091,,Personal,MDTR HOLDINGS LLC,0.0,0.0,3.0,0.0,VMC,Unknown,A loss of engine power due to fuel exhaustion as a result of the pilots failure to visually verify that sufficient fuel was onboard prior to flight.,25-09-2020,3.0
64668,20091117X55556,Incident,CEN10IA053,2009-11-15,"Kansas City, MO",United States,391752N,0944250W,MCI,Kansas City International,Non-Fatal,Minor,Airplane,N924FR,airbus,A319-111,No,2.0,Turbo Fan,121,SCHD,,Frontier Airlines,0.0,0.0,0.0,130.0,VMC,Unknown,The in-flight engine ingestion of one or more Lesser Snow Geese (Chen caerulescens caerulescens).,25-09-2020,0.0
64680,20091124X94107,Accident,DCA10FA012,2009-11-19,"New Market, WV",United States,383920N,0784229W,,,Non-Fatal,Unknown,Airplane,N209UA,boeing,777-200,No,2.0,Turbo Fan,121,SCHD,,"United Airlines Inc.,",0.0,1.0,1.0,198.0,IMC,Unknown,The flight crews inadvertent encounter with a small area of cumulous clouds at night that resulted in moderate to severe convectively induced turbulence.,25-09-2020,2.0
64720,20091204X30446,Accident,CEN10FA063,2009-12-04,"Harrison, MI",United States,435920N,0844511W,,,Fatal,Destroyed,Airplane,N85EM,piper,PA-31T2,No,2.0,Turbo Prop,091,,Executive/corporate,Tiffin Aire,1.0,0.0,0.0,0.0,VMC,Unknown,A loss of aircraft control for undetermined reasons.,25-09-2020,1.0
64742,20091215X64622,Accident,CEN10LA076,2009-12-11,"St. Louis, MO",United States,384455N,0902212W,STL,Lambert-St Louis International,Non-Fatal,Substantial,Airplane,N411BL,beech,200,No,2.0,Turbo Prop,135,NSCH,,BUTLER AVIATION INC,0.0,0.0,0.0,7.0,VMC,Unknown,"The pilot's failure to properly follow the manual landing gear extension procedure, resulting in a gear-up landing.",25-09-2020,0.0
64761,20091223X50505,Accident,DCA10CA018,2009-12-18,"Dallas, TX",United States,325349N,0097217W,DFW,Dallas/Fort Worth Intl Airport,Non-Fatal,Substantial,Airplane,N515AE,bombardier,CL600 2C10,No,2.0,Turbo Fan,121,SCHD,,American Eagle,0.0,1.0,0.0,3.0,VMC,Unknown,"The fueler's falling asleep in the fueling truck with the truck in neutral and without the parking brake set, which allowed the truck to roll until it impacted the airplane.",25-09-2020,1.0
64779,20091228X15816,Incident,CEN10IA084,2009-12-26,"Dallas, TX",United States,325329N,0097210W,KDFW,Dallas/Fort Worth Internationa,Non-Fatal,Minor,Airplane,N494AE,atr,ATR72,No,2.0,Turbo Prop,121,SCHD,,EXECUTIVE AIRLINES INC,0.0,0.0,0.0,45.0,VMC,Unknown,"A fatigue failure of an elevator stop bracket, which resulted in a partial jam of the elevator control. Contributing to the failure was the improper installation of shim stacks, poor alignment of the brackets, and cyclic stresses acting on the lower stop, generated by the repeated improper use of the gust lock system.",25-09-2020,0.0
64789,20100103X60452,Accident,ERA10LA103,2010-01-02,"Somerset, KY",United States,037313N,0843656W,SME,Lake Cumberland Regional,Non-Fatal,Substantial,Airplane,N227ML,fairchild,SA227,No,2.0,Turbo Prop,135,NSCH,,"Locair, Inc",0.0,0.0,0.0,3.0,VMC,Unknown,"Damaged wiring in the nosewheel steering harness, which resulted in a loss of control during landing. Contributing to the accident was the pilots' improper touchdown point.",25-09-2020,0.0
64791,20100714X13546,Incident,CEN10WA393,2010-01-02,"Sept-Iles, Canada",Canada,,,YZV,Sept-Îles Airport,Non-Fatal,Minor,Airplane,C-FSKQ,hawker,200,No,2.0,Turbo Prop,NUSC,NSCH,,Sky Jet M.G. Inc.,0.0,0.0,0.0,6.0,,Unknown,,03-11-2020,0.0
64797,20100105X11839,Accident,CEN10MA088,2010-01-05,"Prospect Heights, IL",United States,042520N,0875330W,,,Fatal,Substantial,Airplane,N720RA,gates,35A,No,2.0,Turbo Fan,091,,Positioning,ROYAL AIR FREIGHT INC,2.0,0.0,0.0,0.0,VMC,Unknown,A loss of control for undetermined reasons.,25-09-2020,2.0
64804,20100106X55618,Accident,CEN10LA090,2010-01-06,"Kearney, NE",United States,404337N,0099024W,EAR,Kearney Regional Airport,Non-Fatal,Substantial,Airplane,N206AV,beech,C-99,No,2.0,Turbo Prop,135,NSCH,,"Ameriflight, LLC",0.0,0.0,0.0,1.0,IMC,Unknown,The failure of the pilot to maintain adequate airspeed during the approach resulting in a stall. Contributing to the accident was the accumulation of structural icing during the flight.,25-09-2020,0.0
64818,20100112X10853,Incident,DCA10IA021,2010-01-10,"Newark, NJ",United States,404426N,0741011W,KEWR,Newark,Non-Fatal,Minor,Airplane,N816UA,airbus,A319-131,No,2.0,Turbo Jet,121,SCHD,,UNITED AIR LINES INC,0.0,3.0,0.0,50.0,VMC,Unknown,"A mechanical failure of internal components of the right main landing gear door actuator resulting in the flight crew being unable to fully extend the right main landing gear using the normal and alternate procedures.

Contributing to this incident was a circular reference in the company Flight Manual in which the Landing Gear Gravity Extension checklist referred back to the Landing Gear Unsafe Indication After Extension checklist rather than the Landing Gear - Partial Gear or Gear Up Landing checklist.",25-09-2020,3.0
64820,20100114X11754,Incident,ENG10IA010,2010-01-12,"St. Croix,",United States,,,STX,Henry E Rohlsen Airport,Non-Fatal,Minor,Airplane,N434AT,atr,ATR72,No,2.0,Turbo Prop,121,SCHD,,American Airlines,0.0,0.0,0.0,48.0,,Unknown,The sealing failure between the fuel nozzle adapter assembly and fuel transfer tubes that allowed fuel to leak into the nacelle fire zone where it was subsequently ignited by the hot combustor case. Contributing to the failure was a combination of manufacturing defects of the fuel nozzle adapter assembly by the manufacturer and incorrectly overhauled fuel transfer tubes by the engine manufacturer. Contributing to the incident was a second defect of the fuel nozzle adapter assembly by the manufacturer which prevented maintenance personnel from detecting the internal fuel leak.,25-09-2020,0.0
64830,20100120X85454,Incident,ENG10WA011,2010-01-16,"Stockholm, Sweden",Sweden,,,ARN,Stockhom-Arlanda Airport,,Minor,Airplane,EP-IBB,airbus,A300-600R,No,2.0,Turbo Fan,UNK,SCHD,,Iran Air,0.0,0.0,0.0,0.0,,Unknown,,03-11-2020,0.0
64840,20100118X55330,Accident,CEN10FA097,2010-01-18,"Elyria, OH",United States,412024N,0821137W,LPR,Lorain County Regional Airport,Fatal,Destroyed,Airplane,N80HH,mitsubishi,MU-2B-60,No,2.0,Turbo Prop,091,,Personal,MITTS Corp,4.0,0.0,0.0,0.0,IMC,Unknown,"The pilot's failure to maintain adequate airspeed during the instrument approach, which resulted in an aerodynamic stall and impact with terrain.",25-09-2020,4.0
64847,20100121X11234,Accident,CEN10LA105,2010-01-19,"Sioux City, IA",United States,422515N,0962324W,SUX,Sioux Gateway Airport/Col. Bud,Non-Fatal,Substantial,Airplane,N586BC,beech,B200,No,2.0,Turbo Prop,091,,Business,Blue Cross and Blue Shield of Iowa,0.0,0.0,0.0,4.0,IMC,Unknown,"The flight crew's decision to attempt a flight that was below takeoff, landing, and alternate airport weather minimums, which led to a touchdown off the runway surface by the pilot-in-command.",25-09-2020,0.0
64848,20100121X82958,Incident,DCA10IA022,2010-01-19,"Charleston, WV",United States,382058N,0813749W,CRW,Yeager Airport,Non-Fatal,Minor,Airplane,N246PS,bombardier,CL600,No,2.0,Turbo Fan,121,SCHD,,PSA AIRLINES INC,0.0,0.0,0.0,34.0,VMC,Unknown,"(1) The flight crewmembers unprofessional behavior, including their nonadherence to sterile cockpit procedures by engaging in nonpertinent conversation, which distracted them from their primary flight-related duties and led to their failure to correctly set and verify the flaps; (2) the captains decision to reconfigure the flaps during the takeoff roll instead of rejecting the takeoff when he first identified the misconfiguration, which resulted in the rejected takeoff beginning when the airplane was about 13 knots above the takeoff decision speed and the subsequent runway overrun; and (3) the flight crewmembers lack of checklist discipline, which contributed to their failure to detect the incorrect flap setting before initiating the takeoff roll. Contributing to the survivability of this incident was the presence of an engineered materials arresting system beyond the runway end.",25-09-2020,0.0
64855,20100125X41838,Accident,ANC10FA014,2010-01-22,"Sand Point, AK",United States,551958N,1603228W,SPD,Sand Point,Fatal,Substantial,Airplane,N112AX,beech,1900C,No,2.0,Turbo Prop,135,NSCH,,"Alaska Central Express, Inc.",2.0,0.0,0.0,0.0,VMC,Unknown,"An in-flight loss of control for an undetermined reason, which resulted in an uncontrolled descent.",25-09-2020,2.0
64885,20100209X10033,Accident,CEN10CA116,2010-02-04,"Columbia, MO",United States,038495N,0921311W,COU,Columbia Regional,Non-Fatal,Substantial,Airplane,N723JP,piper,PA-31T,No,2.0,Turbo Prop,091,,Personal,MISSOURI FORGE INC,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to verify that the landing gear was fully extended prior to landing.,25-09-2020,0.0
64886,20100212X25909,Accident,CEN10LA117,2010-02-04,"Amarillo, TX",United States,035139N,1014221W,KAMA,Amarillo International,Non-Fatal,Substantial,Airplane,N644EM,mitsubishi,MU-2B-60,No,2.0,Turbo Prop,135,NSCH,,MID-COAST AIR CHARTER INC,0.0,0.0,0.0,4.0,IMC,Unknown,The pilot's loss of directional control while landing on an ice/snow covered runway.,25-09-2020,0.0
64908,20100212X05854,Accident,CEN10FA119,2010-02-12,"Forest City, IA",United States,043145N,0933727W,FXY,Forest City Municipal Airport,Fatal,Substantial,Airplane,N250TT,piper,PA-31T,No,2.0,Turbo Prop,091,,Business,"Mayes Aviation, LLC.",1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain airplane control during final approach.,25-09-2020,1.0
64910,20100414X22829,Accident,CEN10LA204,2010-02-13,"Eagle, CO",United States,393820N,1065434W,,,Non-Fatal,Substantial,Airplane,N606CS,cessna,680,No,2.0,Turbo Fan,091,,Executive/corporate,CITATIONSHARES MANAGEMENT LLC,0.0,0.0,0.0,2.0,VMC,Unknown,The airplanes encounter with localized severe to extreme mountain wave turbulence which resulted in substantial damage to both wings.,25-09-2020,0.0
64912,20100216X20235,Accident,WPR10LA134,2010-02-13,"Santa Clarita, CA",United States,342750N,1183049W,BUR,Bob Hope,Non-Fatal,Unknown,Airplane,N221WN,boeing,737-7H4,No,2.0,Turbo Fan,121,SCHD,,SOUTHWEST AIRLINES CO,0.0,1.0,1.0,83.0,VMC,Unknown,"The pilots abrupt airplane pitch change maneuver. Contributing to the accident was the flight crews failure to maintain the heading specified by the air traffic controller, which would have avoided the near collision course with an unidentified airplane that triggered the traffic alert and collision avoidance system resolution advisory.",25-09-2020,2.0
64920,20100216X34257,Incident,WPR10IA135,2010-02-16,"Los Angeles, CA",United States,335632N,1182351W,LAX,Los Angeles International,Non-Fatal,Minor,Airplane,N226SW,embraer,EMB-120ER,No,2.0,Turbo Prop,121,SCHD,,SKYWEST AIRLINES INC,0.0,0.0,0.0,31.0,VMC,Unknown,"The flight crews failure to maintain clearance from the jet bridge during taxi. Contributing to the incident was the ramp marshaller's diverted attention and failure to signal the flight crew to stop at the correct position. 


",25-09-2020,0.0
64923,20100217X81849,Accident,WPR10LA137,2010-02-17,"Imperial, CA",United States,032503N,1153443W,IPL,Imperial County,Non-Fatal,Substantial,Airplane,N6222N,fouga,CM 170 MAGISTER,No,2.0,Turbo Jet,091,,Personal,Reginald Finch,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's inadequate preflight inspection and his failure to ensure that the speed brakes were retracted, which resulted in a loss of control during takeoff.",25-09-2020,0.0
64951,20100309X14157,Accident,CEN10LA142,2010-02-24,"Wheeling, IL",United States,042651N,0087545W,PWK,Chicago Executive Airport,Non-Fatal,Substantial,Airplane,N515FX,bombardier,BD-100-1A10,No,2.0,Turbo Fan,091K,,,Bombardier Flexjet,0.0,0.0,0.0,2.0,VMC,Unknown,The deicing vehicle operator's not adhering to company procedures and not maintaining clearance between the vehicle's boom and the airplane's empennage during the airplane's deicing operation.,25-09-2020,0.0
64965,20100302X85127,Accident,ERA10CA156,2010-03-01,"Greensboro, NC",United States,003665N,0795617W,GSO,Piedmont Triad International,Non-Fatal,Substantial,Airplane,N29JS,piaggio,P180,No,2.0,Turbo Prop,091,,Positioning,Franklin Mew,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to properly configure the landing gear for landing. Contributing to the accident was the pilot's diverted attention looking for traffic and manipulating the secondary trim controls.,25-09-2020,0.0
64967,20100309X41006,Accident,CEN10LA143,2010-03-02,"DeKalb, IL",United States,415322N,0884457W,DKB,De Kalb Taylor Municipal Airpo,Non-Fatal,Substantial,Airplane,N129LA,beech,65-A90,No,2.0,Turbo Prop,091,,Flight Test,Eagle Air Transport,0.0,0.0,0.0,2.0,VMC,Unknown,The collapse of the landing gear during landing due to the company's improper maintenance practices and the pilot's decision to take off with an overextended landing gear strut.,25-09-2020,0.0
