,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
61705,20080421X00524,Accident,ANC08FA053,2008-04-15,"Chickaloon, AK",United States,615018N,1472237W,,,Fatal,Substantial,Helicopter,N213EH,eurocopter,AS 350 B2,No,1.0,Turbo Shaft,135,NSCH,,ERA HELICOPTERS LLC,4.0,0.0,1.0,0.0,VMC,Unknown,"An in-flight overtorque of the engine-to-transmission driveshaft resulting in disconnection of the main transmission from the engine. The overtorque likely occurred due to an in-flight main rotor blade contact with snow-covered terrain, precluding significant main rotor blade damage and ground scarring. Contributing to the severity of the surviving occupant's injuries was the helicopter operator's failure to properly monitor their satellite flight-following system and to immediately institute a search once the system reported that the helicopter was overdue.",30-04-2021,5.0
61718,20080425X00552,Accident,LAX08TA116,2008-04-18,"Logan, UT",United States,414728N,0111516W,LGU,Logan-Cache,Non-Fatal,Substantial,Helicopter,N6358Z,hughes,TH-55,No,1.0,Reciprocating,091,,Public Aircraft - State,,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's inadequate compensation for the wind conditions and failure to maintain control of the helicopter while hovering. Contributing to the accident were the wind gusts and the pilot's lack of recent experience in helicopters.,25-09-2020,0.0
61720,20080501X00575,Accident,DEN08LA081,2008-04-18,"Mosby, MO",United States,392035N,0941858W,GPH,Clay County Regional,Non-Fatal,Destroyed,Helicopter,N56895,enstrom,F28C,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,Unknown,"A loss of engine power for reasons undetermined, and the pilot's decision to discontinue the autorotation when he thought engine power had been restored. Contributing to the accident were the low altitude and excessive airspeed.",25-09-2020,1.0
61754,20080516X00686,Accident,DFW08CA114,2008-04-23,"Killeen, TX",United States,003159N,0974111W,,,Non-Fatal,Substantial,Helicopter,N9064N,hughes,269A,No,1.0,Reciprocating,091,,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to maintain main rotor RPM and a safe rate of descent during the autorotation.  A contributing factor was the gusty winds.,25-09-2020,0.0
61771,20080508X00627,Accident,DFW08CA120,2008-04-27,"Lincoln, NE",United States,040512N,0964520W,,,Non-Fatal,Substantial,Helicopter,N1020Q,hughes,269A,No,1.0,Reciprocating,091,,Personal,Chandra Clanton,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to properly execute a steep approach, which resulted in a tail strike and a loss of control.",25-09-2020,0.0
61774,20080528X00741,Accident,SEA08CA124,2008-04-27,"Murietta, CA",United States,333416N,0117742W,F70,French Valley Airport,Non-Fatal,Substantial,Helicopter,N526DL,bell,206B,No,1.0,Turbo Shaft,091,,Instructional,Go Heli LLC,0.0,0.0,0.0,2.0,VMC,Unknown,The flight instructor's inadequate supervision and delayed remedial action. A contributing factor to the accident was the dual student's improper flare.,25-09-2020,0.0
61779,20080505X00592,Accident,DFW08LA122,2008-04-28,"Bartlett, TX",United States,304725N,0097259W,,,Fatal,Substantial,Helicopter,N477SH,robinson,R44,No,1.0,Reciprocating,091,,Personal,,1.0,1.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain tail rotor clearance from terrain (embankment) during takeoff.,25-09-2020,2.0
61793,20080529X00755,Accident,LAX08CA126,2008-05-02,"Prescott, AZ",United States,034500N,0112350W,,,Non-Fatal,Substantial,Helicopter,N331MD,robinson,R22 Beta II,No,1.0,Reciprocating,091,,Instructional,,0.0,1.0,1.0,0.0,VMC,Unknown,The instructor's inadequate supervision and delayed remedial action that resulted in ground contact and a rollover.,25-09-2020,2.0
61836,20080516X00685,Accident,DFW08TA137,2008-05-09,"San Antonio, TX",United States,292013N,0982816W,SSF,STINSON MUNI,Non-Fatal,Substantial,Helicopter,N584PM,schweizer,269D,No,1.0,Turbo Shaft,091,,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to compensate for the excessive rate of descent on final approach.  A contributing factor was the reported down draft.,25-09-2020,0.0
61841,20080515X00684,Accident,DFW08LA140,2008-05-10,"Austin, TX",United States,301124N,0097407W,,None,Non-Fatal,Substantial,Helicopter,N8316D,robinson,R22 MARINE,No,1.0,Reciprocating,091,,Business,Boat Pix,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain rotor RPM while maneuvering at a low altitude, which resulted in a loss of control.",25-09-2020,0.0
61854,20080520X00702,Accident,CHI08FA128,2008-05-11,"La Crosse, WI",United States,435031N,0091956W,LSE,La Crosse Municipal,Fatal,Destroyed,Helicopter,N135UW,eurocopter,EC 135 T2+,No,2.0,Turbo Shaft,091,,Positioning,Air Methods Corp,3.0,0.0,0.0,0.0,VMC,Unknown,"The pilots failure to maintain clearance from trees along the top of a ridgeline due to inadequate preflight planning, insufficient altitude, and the lack of a helicopter terrain awareness and warning system. 

Member Sumwalt did not approve this brief and probable cause. Member Sumwalt filed a dissenting statement that can be found in the public docket for this accident.",25-09-2020,3.0
61870,20080523X00718,Accident,LAX08LA139,2008-05-14,"Kekaha, HI",United States,022455N,1584534W,,,Non-Fatal,Substantial,Helicopter,N530R,hughes,369FF,No,1.0,Turbo Shaft,133,,External Load,Smoky Mountain Helicopters,0.0,0.0,0.0,1.0,VMC,Unknown,A loss of engine power for undetermined reasons.,25-09-2020,0.0
61874,20080609X00811,Accident,NYC08TA183,2008-05-15,"Lake Wales, FL",United States,275359N,0812719W,X07,Lake Wales Municiple Airport,Non-Fatal,Substantial,Helicopter,N911GJ,robinson,R44 II,No,1.0,Reciprocating,091,,Public Aircraft - Local,,0.0,2.0,0.0,0.0,VMC,Unknown,The pilot's improper recovery from a practice autorotation.,25-09-2020,2.0
61879,20080527X00729,Accident,CHI08FA132,2008-05-16,"Comstock, MI",United States,421845N,0852749W,,,Fatal,Destroyed,Helicopter,N5049F,fairchild,FH-1100,No,1.0,Turbo Shaft,091,,Personal,Larry D. Boven,1.0,0.0,0.0,0.0,VMC,Unknown,"A loss of engine power in flight due to fuel exhaustion resulting from the pilot's inadequate fuel management. Contributing to the accident was the unsuitable terrain for a forced landing. ",25-09-2020,1.0
61891,20080619X00882,Accident,DFW08CA147,2008-05-17,"Lafayette, CO",United States,004012N,0105447W,KEIK,Erie Municipal Airport,Non-Fatal,Substantial,Helicopter,N6032C,dowell,Exec 90,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's improper in-flight decision to continue flight after experiencing a loss of rotor RPM.  Contributing to the accident were the pilot's low level of experience in helicopters and the leaking oil from the engine oil filler cap.,25-09-2020,0.0
61905,20080808X01185,Accident,MIA08LA106,2008-05-21,"Hiram, GA",United States,335228N,0844435W,00GE,Caffery Heliport,Non-Fatal,Substantial,Helicopter,N417AE,eurocopter,AS350 B2,No,1.0,Turbo Shaft,091,,Positioning,OMNIFLIGHT HELICOPTERS INC,0.0,0.0,0.0,3.0,VMC,Unknown,"The failure of the starflex arm during engine run-up due to inadequate inspection by maintenance personnel.",25-09-2020,0.0
61917,20080529X00746,Accident,SEA08MA136,2008-05-24,"Avalon, CA",United States,332618N,1182959W,,,Fatal,Destroyed,Helicopter,N67GE,aerospatiale,AS-350-D,No,1.0,Turbo Shaft,135,NSCH,,Island Express Helicopters,3.0,0.0,3.0,0.0,VMC,Unknown,Loss of engine power during approach for landing due to a fatigue fracture of a power turbine blade.,25-09-2020,6.0
61923,20080625X00914,Accident,DFW08CA152,2008-05-24,"Gonzales, TX",United States,283150N,0972724W,,,Non-Fatal,Destroyed,Helicopter,N771SS,rotorway,162F,Yes,1.0,Reciprocating,091,,Personal,Jonathan Houser,0.0,1.0,1.0,0.0,VMC,Unknown,failure of the main rotor drive belt for undetermined reasons.,25-09-2020,2.0
61938,20080529X00752,Accident,DEN08FA092,2008-05-26,"Sunrise Beach, MO",United States,381052N,0923929W,,,Fatal,Substantial,Helicopter,N686F,mcdonnell,MD 500E,No,1.0,Turbo Shaft,091,,Personal,,1.0,0.0,1.0,3.0,VMC,Unknown,The loss of tail rotor effectiveness and the pilot's failure to regain aircraft control. Contributing to the accident was the pilot's decision to fly in known adverse weather conditions and the gusty winds generated from convective outflow. Contributing to the severity of the injuries was the pilot's failure to provide a safety briefing to his passengers in accordance with Federal Aviation Regulations.,25-09-2020,2.0
61941,20080711X01022,Accident,NYC08CA195,2008-05-27,"Mt. Olive, AL",United States,334034N,0086522W,AL18,Parker Field,Non-Fatal,Substantial,Helicopter,N368HF,schweizer,269C,No,1.0,Reciprocating,091,,Instructional,"Heliflight, LLC.",0.0,1.0,0.0,1.0,VMC,Unknown,The flight instructor's inadequate remedial action following an encounter with ground resonance.,25-09-2020,1.0
61949,20080603X00779,Accident,CHI08FA141,2008-05-29,"Grand Rapids, MI",United States,425251N,0853122W,MI97,Butterworth Hospital Heliport,Non-Fatal,Destroyed,Helicopter,N176SH,sikorsky,S-76A,No,2.0,Turbo Shaft,091,,Instructional,Aero Med Spectrum Health,0.0,0.0,2.0,0.0,VMC,Unknown,The pilot's failure to maintain tail rotor obstacle clearance from a tower during takeoff.,25-09-2020,2.0
61951,20080703X00976,Accident,SEA08CA144,2008-05-29,"Reno, NV",United States,394524N,1194659W,,,Non-Fatal,Substantial,Helicopter,N2024Z,schweizer,269C-1,No,1.0,Reciprocating,091,,Instructional,Bristow Academy,0.0,1.0,0.0,1.0,VMC,Unknown,The student pilot's failure to maintain translational lift airspeed while approaching the pinnacle and the certificated flight instructor's delayed remedial action and inadequate supervision of the flight.,25-09-2020,1.0
61962,20080612X00843,Accident,NYC08FA198,2008-05-31,"Pottsville, PA",United States,404110N,0761237W,PS95,Mazzuca Heliport,Non-Fatal,Substantial,Helicopter,N238AM,eurocopter,EC 135 P2+,No,2.0,Turbo Shaft,091,NSCH,Positioning,Air Methods Corporation,0.0,3.0,0.0,0.0,VMC,Unknown,The pilots failure to ensure that both engine switches were in the FLIGHT position for takeoff.,25-09-2020,3.0
61963,20080613X00863,Accident,LAX08CA159,2008-05-31,"Salt Lake City, UT",United States,403710N,1115934W,U42,Salt Lake City Municipal 2 Air,Non-Fatal,Substantial,Helicopter,N268SH,robinson,R22,No,1.0,Reciprocating,091,,Instructional,Upper Limit Aviation,0.0,0.0,0.0,2.0,VMC,Unknown,"The student's improper use of the anti torque pedals during a practice hover autorotation, which resulted in the helicopter rolling over. Additional causes of the accident were the certificated flight instructor's inadequate supervision of the maneuver and delayed remedial action.",25-09-2020,0.0
61971,20080627X00928,Accident,CHI08LA151,2008-06-01,"Carrollton, OH",United States,403342N,0081438W,,,Non-Fatal,Substantial,Helicopter,N74898,bell,47D1,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,The airframe vibration for an undetermined reason.,25-09-2020,0.0
61980,20080627X00938,Accident,LAX08CA138,2008-06-02,"Ogden, UT",United States,412117N,0112023W,KOGD,Ogden,Non-Fatal,Substantial,Helicopter,N1510A,schweizer,300C,No,1.0,Reciprocating,091,,Instructional,"High Desert Helicopters, LLC",0.0,0.0,1.0,1.0,VMC,Unknown,"The pilot under instruction's encounter with a settling with power condition, and the flight instructor's failure to maintain adequate rotor rpm during the subsequent go-around.  Also causal was the instructor pilot's delayed remedial action during the approach sequence and his inadequate supervision of the flight.
",25-09-2020,1.0
62010,20080613X00858,Accident,DEN08FA101,2008-06-08,"Huntsville, TX",United States,303751N,0953350W,,,Fatal,Destroyed,Helicopter,N416PH,bell,407,No,1.0,Turbo Shaft,135,NSCH,,,4.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's failure to identify and arrest the helicopter's descent, which resulted in its impact with terrain. Contributing to the accident was the limited outside visual reference due to the dark night conditions.",25-09-2020,4.0
62013,20080821X01273,Accident,NYC08CA210,2008-06-08,"Philadelphia, PA",United States,040455N,0075038W,PNE,Northeast Philadelphia,Non-Fatal,Substantial,Helicopter,N94PD,bell,206L-4,No,1.0,Turbo Shaft,091,,Public Aircraft,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain aircraft control during hover, which resulted in an inadvertent impact with the ground.",25-09-2020,0.0
62037,20080710X01010,Accident,LAX08CA178,2008-06-13,"Cedar Valley, UT",United States,401434N,0112535W,UT99,West Desert Airpark,Non-Fatal,Substantial,Helicopter,N54LC,schweizer,269C,No,1.0,Reciprocating,091,,Air Race show,AMW Aerospace LLC,0.0,1.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain terrain clearance while maneuvering. A contributing factor was the high density altitude.,25-09-2020,1.0
62047,20080709X00997,Accident,LAX08CA182,2008-06-14,"Missoula, MT",United States,465459N,0114526W,MSO,Missoula International,Non-Fatal,Destroyed,Helicopter,N272SW,robinson,R44 II,No,1.0,Reciprocating,091,,Instructional,Mission Mountain Helicopters,0.0,2.0,0.0,0.0,VMC,Unknown,"The student's inadvertent control interference, which the flight instructor was unable to overcome. A contributing factor was the instructor's poor crew coordination in his failure to verbally command the student to relinquish the controls and his inadequate supervision of the flight.",25-09-2020,2.0
62049,20080618X00881,Accident,LAX08LA183,2008-06-15,"Topanga, CA",United States,034649N,1183825W,,,Non-Fatal,Substantial,Helicopter,N168AG,robinson,R44 II,No,1.0,Reciprocating,091,,Other Work Use,Air & Land Ventures Inc.,0.0,3.0,0.0,0.0,VMC,Unknown,"The in-flight separation of the tail rotor gear box for an undetermined reason. Contributing to the accident was the hilly terrain, which was unsuitable for a forced landing.",25-09-2020,3.0
62052,20080630X00948,Accident,CHI08CA164,2008-06-15,"Cook, MN",United States,474918N,0924126W,,,Non-Fatal,Substantial,Helicopter,N9357F,hughes,269B,No,1.0,Reciprocating,091,,Other Work Use,,0.0,1.0,0.0,2.0,VMC,Unknown,The pilot not maintaining tail rotor effectiveness while turning in cruise.,25-09-2020,1.0
62062,20080710X01011,Accident,LAX08CA185,2008-06-17,"Philomath, OR",United States,443014N,0123335W,,,Non-Fatal,Substantial,Helicopter,N4000Y,robinson,R-22 Beta,No,1.0,Reciprocating,091,,Instructional,,0.0,2.0,0.0,0.0,VMC,Unknown,The student pilot's failure to maintain rotor rpm during a pinnacle approach and the flight instructor's delayed remedial action and inadequate supervision of the flight. Contributing to the accident was the downdraft weather condition.,25-09-2020,2.0
62104,20080708X00990,Accident,LAX08LA195,2008-06-23,"Fresno, CA",United States,364634N,0119435W,,,Non-Fatal,Substantial,Helicopter,N912HP,arrow,OH-58C,No,1.0,Turbo Shaft,137,,Aerial Application,Double Tree Helicopters,0.0,0.0,0.0,1.0,VMC,Unknown,The loss of engine power due to fatigue failure of a second stage compressor blade.,25-09-2020,0.0
62107,20080630X00954,Accident,ANC08LA076,2008-06-23,"Chickaloon, AK",United States,061316N,0147191W,,,Non-Fatal,Substantial,Helicopter,N357CH,eurocopter,AS-350 BA,No,1.0,Turbo Shaft,133,,External Load,Last Frontier Air Ventures Ltd.,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's incorrect actions during an out-of ground-effect hover, which resulted in the helicopter entering a main rotor ring vortex state, and a settling with power condition, producing an excessive descent rate and collision with terrain.",25-09-2020,0.0
62112,20080630X00952,Accident,CHI08FA172,2008-06-24,"MARINETTE, WI",United States,045450N,0873713W,,,Non-Fatal,Substantial,Helicopter,N480PD,enstrom,480B,No,1.0,Turbo Shaft,091,,Flight Test,ENSTROM HELICOPTER CORPORATION,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot inadvertently operating the helicopter at a gross weight greater than its maximum allowable operating weight, and flying the helicopter at an airspeed greater than the never-to-exceed speed for the helicopters gross weight condition, resulting in structural damage to the tailcone.",25-09-2020,0.0
62114,20080708X00988,Accident,LAX08LA196,2008-06-24,"Buffalo, WY",United States,441921N,1061540W,KBYG,Johnson County Airport,Non-Fatal,Substantial,Helicopter,N432MS,schweizer,269C,No,1.0,Reciprocating,135,NSCH,,Northern Skies Aviation Inc.,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's attempted downwind takeoff that resulted in an aborted takeoff. Contributing to the accident was the unsuitable terrain.,25-09-2020,0.0
62128,20080708X00989,Accident,LAX08LA198,2008-06-27,"Ash Fork, AZ",United States,351123N,1122817W,,,Non-Fatal,Substantial,Helicopter,N586AE,eurocopter,AS 350 B3,No,1.0,Turbo Shaft,091,,Positioning,PHI Incorporated,0.0,0.0,3.0,0.0,VMC,Unknown,"The pilot's spatial disorientation resulting in his failure to detect and compensate for an unintentional descent during a go-around. Contributing to the accident were the pilot's inadequate choice of landing approach, reduced visibility from brownout conditions, and the dark night.",25-09-2020,3.0
62129,20080711X01019,Accident,LAX08LA200,2008-06-27,"Santa Maria, CA",United States,343640N,1204351W,,Platform Irene Heliport,Non-Fatal,Substantial,Helicopter,N343AA,sikorsky,S-76A,No,2.0,Turbo Shaft,135,NSCH,,Artic Air Service,0.0,1.0,0.0,9.0,VMC,Unknown,The copilot's misjudged clearance from an object during a hovering turn for landing.  Contributing to the accident were the inadequately marked heliport surface and the close proximity of an obstruction near the landing area.,25-09-2020,1.0
62151,20080715X01051,Accident,DEN08MA116,2008-06-29,"Flagstaff, AZ",United States,035123N,0111383W,3AZ0,Flagstaff Medical Center East,Fatal,Destroyed,Helicopter,N407MJ,bell,407,No,1.0,Turbo Shaft,135,NSCH,,"Classic Helicopter Limited, L.C.",7.0,0.0,0.0,0.0,VMC,Unknown,"Both helicopter pilots failure to see and avoid the other helicopter on approach to the helipad. Contributing to the accident were the failure of N407GAs pilot to follow flight arrival route guidelines, and the failure of N407MJs pilot to follow communications guidelines requiring him to report his position within a minimum of 5 miles from the helipad.",25-09-2020,7.0
62163,20080709X01001,Accident,ANC08LA083,2008-06-30,"Iliamna, AK",United States,611614N,1494723W,IlI,Iliamna,Non-Fatal,Substantial,Helicopter,N64RA,bell,UH-1B,No,1.0,,091,NSCH,Positioning,Pollux Avaition LTD,0.0,0.0,0.0,2.0,VMC,Unknown,"The failure of company maintenance personnel to ensure the helicopter was properly maintained, resulting in a severe in-flight vibration due to collective bounce. Contributing to the accident was loose and worn bearings on the helicopter's stabilizer bar, swashplate, flight control tube assemblies, and the right and left hydraulic servos.",25-09-2020,0.0
62169,20080911X01428,Accident,DFW08CA188,2008-07-01,"Mullen, NE",United States,042235N,0010142W,KMHN,Hooker County Airport,Non-Fatal,Substantial,Helicopter,N8468E,bell,47G-3B,No,1.0,Reciprocating,137,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Unknown,The plot's distraction with the chemical load resulting the failure to maintain control of the helicopter.  A factor was no suitable terrain for landing.,25-09-2020,0.0
62186,20080710X01015,Accident,LAX08LA213,2008-07-04,"Sunol, CA",United States,373342N,1215418W,RHV,Reid-Hillview Airport,Fatal,Destroyed,Helicopter,N2011A,schweizer,269 C-1,No,1.0,Reciprocating,091,,Instructional,Silicon Valley Helicopters,2.0,0.0,0.0,0.0,VMC,Unknown,The pilots' failure to maintain adequate clearance from transmission wires during cruise flight. Contributing to the accident were the dark night and low fog.,25-09-2020,2.0
62190,20080815X01250,Accident,CHI08CA177,2008-07-04,"Ottawa, IL",United States,412359N,0884738W,,,Non-Fatal,Substantial,Helicopter,N31138,robinson,R44 II,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,4.0,VMC,Unknown,"The pilot's failure to maintain clearance from the power transmission lines.  Contributing to the accident was the unmarked power transmission lines.",25-09-2020,0.0
